start_date,end_date,pollster,sponsor,sample_size,population,party,subject,tracking,text,approve,disapprove,url
2020-02-24,2020-02-26,Morning Consult,"",2200,a,all,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,54,27,https://morningconsult.com/wp-content/uploads/2020/02/200260_crosstabs_CORONAVIRUS_Adults_v2_JB.pdf
2020-02-24,2020-02-26,Morning Consult,"",737,a,R,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,84,7,https://morningconsult.com/wp-content/uploads/2020/02/200260_crosstabs_CORONAVIRUS_Adults_v2_JB.pdf
2020-02-24,2020-02-26,Morning Consult,"",786,a,D,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,29,49,https://morningconsult.com/wp-content/uploads/2020/02/200260_crosstabs_CORONAVIRUS_Adults_v2_JB.pdf
2020-02-24,2020-02-26,Morning Consult,"",677,a,I,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,49,24,https://morningconsult.com/wp-content/uploads/2020/02/200260_crosstabs_CORONAVIRUS_Adults_v2_JB.pdf
2020-02-26,2020-02-28,Harris Poll,Harvard,2592,rv,all,Trump,FALSE,Do you approve or disapprove of the job President Trump is doing on ...? Reacting to coronavirus,48,52,https://harvardharrispoll.com/wp-content/uploads/2020/03/HHP_February2020_RegisteredVoters_Crosstabs.pdf
2020-02-26,2020-02-28,Harris Poll,Harvard,848,rv,R,Trump,FALSE,Do you approve or disapprove of the job President Trump is doing on ...? Reacting to coronavirus,82,18,https://harvardharrispoll.com/wp-content/uploads/2020/03/HHP_February2020_RegisteredVoters_Crosstabs.pdf
2020-02-26,2020-02-28,Harris Poll,Harvard,925,rv,D,Trump,FALSE,Do you approve or disapprove of the job President Trump is doing on ...? Reacting to coronavirus,22,78,https://harvardharrispoll.com/wp-content/uploads/2020/03/HHP_February2020_RegisteredVoters_Crosstabs.pdf
2020-02-26,2020-02-28,Harris Poll,Harvard,735,rv,I,Trump,FALSE,Do you approve or disapprove of the job President Trump is doing on ...? Reacting to coronavirus,46,54,https://harvardharrispoll.com/wp-content/uploads/2020/03/HHP_February2020_RegisteredVoters_Crosstabs.pdf
2020-02-26,2020-02-28,YouGov,Huffington Post,1000,a,all,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,45,38,https://projects.fivethirtyeight.com/polls/20200318_National_HPYouGov_coronavirus_2.pdf
2020-02-26,2020-02-28,YouGov,Huffington Post,278,a,R,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,89,6,https://projects.fivethirtyeight.com/polls/20200318_National_HPYouGov_coronavirus_2.pdf
2020-02-26,2020-02-28,YouGov,Huffington Post,324,a,D,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,18,70,https://projects.fivethirtyeight.com/polls/20200318_National_HPYouGov_coronavirus_2.pdf
2020-02-26,2020-02-28,YouGov,Huffington Post,387,a,I,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,38,35,https://projects.fivethirtyeight.com/polls/20200318_National_HPYouGov_coronavirus_2.pdf
2020-02-28,2020-03-01,Morning Consult,"",2201,a,all,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,48,35,https://morningconsult.com/wp-content/uploads/2020/03/200271_crosstabs_CORONAVIRUS_Adults_v2_JB-1.pdf
2020-02-28,2020-03-01,Morning Consult,"",694,a,R,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,84,7,https://morningconsult.com/wp-content/uploads/2020/03/200271_crosstabs_CORONAVIRUS_Adults_v2_JB-1.pdf
2020-02-28,2020-03-01,Morning Consult,"",814,a,D,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,23,61,https://morningconsult.com/wp-content/uploads/2020/03/200271_crosstabs_CORONAVIRUS_Adults_v2_JB-1.pdf
2020-02-28,2020-03-01,Morning Consult,"",692,a,I,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,41,33,https://morningconsult.com/wp-content/uploads/2020/03/200271_crosstabs_CORONAVIRUS_Adults_v2_JB-1.pdf
2020-03-01,2020-03-03,YouGov,Economist,1500,a,all,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,37,47,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3rdraw493c/econTabReport.pdf
2020-03-01,2020-03-03,YouGov,Economist,250,a,R,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,85,8,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3rdraw493c/econTabReport.pdf
2020-03-01,2020-03-03,YouGov,Economist,622,a,D,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,11,80,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3rdraw493c/econTabReport.pdf
2020-03-01,2020-03-03,YouGov,Economist,618,a,I,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,34,41,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3rdraw493c/econTabReport.pdf
2020-03-02,2020-03-03,Ipsos (online),Reuters,1115,a,all,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the following issues? Coronavirus/COVID-19,38,47,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-03/topline_reuters_coronavirus_03_03_2020.pdf
2020-03-02,2020-03-03,Ipsos (online),Reuters,396,a,R,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the following issues? Coronavirus/COVID-19,75,13,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-03/topline_reuters_coronavirus_03_03_2020.pdf
2020-03-02,2020-03-03,Ipsos (online),Reuters,527,a,D,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the following issues? Coronavirus/COVID-19,15,76,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-03/topline_reuters_coronavirus_03_03_2020.pdf
2020-03-02,2020-03-03,Ipsos (online),Reuters,102,a,I,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the following issues? Coronavirus/COVID-19,23,57,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-03/topline_reuters_coronavirus_03_03_2020.pdf
2020-03-02,2020-03-08,SurveyMonkey,New York Times,2593,a,all,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,47,48,https://www.surveymonkey.com/curiosity/nyt-march-2020-cci/
2020-03-02,2020-03-08,SurveyMonkey,New York Times,1128,a,R,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,86,13,https://www.surveymonkey.com/curiosity/nyt-march-2020-cci/
2020-03-02,2020-03-08,SurveyMonkey,New York Times,1053,a,D,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,16,82,https://www.surveymonkey.com/curiosity/nyt-march-2020-cci/
2020-03-02,2020-03-08,SurveyMonkey,New York Times,344,a,I,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,38,58,https://www.surveymonkey.com/curiosity/nyt-march-2020-cci/
2020-03-03,2020-03-05,Morning Consult,"",1990,rv,all,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,44,42,https://morningconsult.com/wp-content/uploads/2020/03/200311_crosstabs_CORONAVIRUS_RVs_v3_YW.pdf
2020-03-03,2020-03-05,Morning Consult,"",675,rv,R,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,79,9,https://morningconsult.com/wp-content/uploads/2020/03/200311_crosstabs_CORONAVIRUS_RVs_v3_YW.pdf
2020-03-03,2020-03-05,Morning Consult,"",769,rv,D,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,15,72,https://morningconsult.com/wp-content/uploads/2020/03/200311_crosstabs_CORONAVIRUS_RVs_v3_YW.pdf
2020-03-03,2020-03-05,Morning Consult,"",545,rv,I,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,40,42,https://morningconsult.com/wp-content/uploads/2020/03/200311_crosstabs_CORONAVIRUS_RVs_v3_YW.pdf
2020-03-04,2020-03-07,SSRS,CNN,1211,a,all,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,41,48,"https://cdn.cnn.com/cnn/2020/images/03/09/rel2b.-.trump,.coronavirus.pdf"
2020-03-04,2020-03-07,SSRS,CNN,351.19,a,R,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,79,11,"https://cdn.cnn.com/cnn/2020/images/03/09/rel2b.-.trump,.coronavirus.pdf"
2020-03-04,2020-03-07,SSRS,CNN,411.74,a,D,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,10,84,"https://cdn.cnn.com/cnn/2020/images/03/09/rel2b.-.trump,.coronavirus.pdf"
2020-03-04,2020-03-07,SSRS,CNN,448.07,a,I,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,37,47,"https://cdn.cnn.com/cnn/2020/images/03/09/rel2b.-.trump,.coronavirus.pdf"
2020-03-05,2020-03-08,Quinnipiac,"",1261,rv,all,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,43,49,https://poll.qu.edu/national/release-detail?ReleaseID=3657
2020-03-05,2020-03-08,Quinnipiac,"",378.3,rv,R,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,87,7,https://poll.qu.edu/national/release-detail?ReleaseID=3657
2020-03-05,2020-03-08,Quinnipiac,"",453.96,rv,D,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,10,83,https://poll.qu.edu/national/release-detail?ReleaseID=3657
2020-03-05,2020-03-08,Quinnipiac,"",315.25,rv,I,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,37,50,https://poll.qu.edu/national/release-detail?ReleaseID=3657
2020-03-06,2020-03-08,Global Strategy Group/GBAO/Navigator Research,"",1000,rv,all,Trump,FALSE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus outbreak?,42,49,https://navigatorresearch.org/wp-content/uploads/2020/03/March-2020-Navigator-Coronavirus-Toplines.pdf
2020-03-06,2020-03-08,Global Strategy Group/GBAO/Navigator Research,"",340,rv,R,Trump,FALSE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus outbreak?,79,13,https://navigatorresearch.org/wp-content/uploads/2020/03/March-2020-Navigator-Coronavirus-Toplines.pdf
2020-03-06,2020-03-08,Global Strategy Group/GBAO/Navigator Research,"",420,rv,D,Trump,FALSE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus outbreak?,12,80,https://navigatorresearch.org/wp-content/uploads/2020/03/March-2020-Navigator-Coronavirus-Toplines.pdf
2020-03-06,2020-03-08,Global Strategy Group/GBAO/Navigator Research,"",240,rv,I,Trump,FALSE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus outbreak?,35,46,https://navigatorresearch.org/wp-content/uploads/2020/03/March-2020-Navigator-Coronavirus-Toplines.pdf
2020-03-06,2020-03-09,Morning Consult,"",2200,a,all,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,42,43,https://morningconsult.com/wp-content/uploads/2020/03/200326_crosstabs_CORONAVIRUS_Adults_v4_JB.pdf
2020-03-06,2020-03-09,Morning Consult,"",658,a,R,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,81,10,https://morningconsult.com/wp-content/uploads/2020/03/200326_crosstabs_CORONAVIRUS_Adults_v4_JB.pdf
2020-03-06,2020-03-09,Morning Consult,"",809,a,D,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,16,72,https://morningconsult.com/wp-content/uploads/2020/03/200326_crosstabs_CORONAVIRUS_Adults_v4_JB.pdf
2020-03-06,2020-03-09,Morning Consult,"",733,a,I,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,36,41,https://morningconsult.com/wp-content/uploads/2020/03/200326_crosstabs_CORONAVIRUS_Adults_v4_JB.pdf
2020-03-08,2020-03-09,HarrisX,Hill.TV,1001,rv,all,Trump,FALSE,Do you approve or disapprove of the job President Trump is doing on handling the coronavirus outbreak?,47,53,https://thehill.com/hilltv/what-americas-thinking/487327-poll-trump-sees-high-marks-on-the-economy-low-marks-on-handling
2020-03-08,2020-03-09,HarrisX,Hill.TV,320,rv,R,Trump,FALSE,Do you approve or disapprove of the job President Trump is doing on handling the coronavirus outbreak?,82,18,https://thehill.com/hilltv/what-americas-thinking/487327-poll-trump-sees-high-marks-on-the-economy-low-marks-on-handling
2020-03-08,2020-03-09,HarrisX,Hill.TV,370,rv,D,Trump,FALSE,Do you approve or disapprove of the job President Trump is doing on handling the coronavirus outbreak?,21,79,https://thehill.com/hilltv/what-americas-thinking/487327-poll-trump-sees-high-marks-on-the-economy-low-marks-on-handling
2020-03-08,2020-03-09,HarrisX,Hill.TV,290,rv,I,Trump,FALSE,Do you approve or disapprove of the job President Trump is doing on handling the coronavirus outbreak?,42,58,https://thehill.com/hilltv/what-americas-thinking/487327-poll-trump-sees-high-marks-on-the-economy-low-marks-on-handling
2020-03-08,2020-03-10,YouGov,Economist,1500,a,all,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,42,43,https://docs.cdn.yougov.com/vrbl9mmctz/econTabReport.pdf
2020-03-08,2020-03-10,YouGov,Economist,374,a,R,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,82,8,https://docs.cdn.yougov.com/vrbl9mmctz/econTabReport.pdf
2020-03-08,2020-03-10,YouGov,Economist,533,a,D,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,12,78,https://docs.cdn.yougov.com/vrbl9mmctz/econTabReport.pdf
2020-03-08,2020-03-10,YouGov,Economist,586,a,I,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,42,37,https://docs.cdn.yougov.com/vrbl9mmctz/econTabReport.pdf
2020-03-09,2020-03-10,Ipsos (online),Reuters,1113,a,all,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the following issues? Coronavirus/COVID-19,39,49,https://www.ipsos.com/en-us/news-polls/reuters-ipsos-data-core-political-2020-03-11
2020-03-09,2020-03-11,Change Research,CNBC,1541,lv,all,Trump,FALSE,How would you rate the response of each of the following people and groups to the coronavirus? - President Trump,42,58,https://www.cnbc.com/2020/03/15/americans-worry-coronavirus-will-cause-recession-cnbcchange-research-poll.html
2020-03-10,2020-03-11,YouGov,Yahoo News,1635,a,all,Trump,FALSE,Do you approve or disapprove of the way President Trump has handled coronavirus?,41,46,https://docs.cdn.yougov.com/ap1p15w9nv/20200311_yahoo_coronavirus_crosstabs.pdf
2020-03-10,2020-03-11,YouGov,Yahoo News,406,a,R,Trump,FALSE,Do you approve or disapprove of the way President Trump has handled coronavirus?,84,10,https://docs.cdn.yougov.com/ap1p15w9nv/20200311_yahoo_coronavirus_crosstabs.pdf
2020-03-10,2020-03-11,YouGov,Yahoo News,568,a,D,Trump,FALSE,Do you approve or disapprove of the way President Trump has handled coronavirus?,18,74,https://docs.cdn.yougov.com/ap1p15w9nv/20200311_yahoo_coronavirus_crosstabs.pdf
2020-03-10,2020-03-11,YouGov,Yahoo News,659,a,I,Trump,FALSE,Do you approve or disapprove of the way President Trump has handled coronavirus?,35,44,https://docs.cdn.yougov.com/ap1p15w9nv/20200311_yahoo_coronavirus_crosstabs.pdf
2020-03-10,2020-03-12,YouGov,Huffington Post,1000,a,all,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,44,43,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b63c3b6485b422.pdf
2020-03-10,2020-03-12,YouGov,Huffington Post,241,a,R,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,88,8,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b63c3b6485b422.pdf
2020-03-10,2020-03-12,YouGov,Huffington Post,328,a,D,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,16,78,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b63c3b6485b422.pdf
2020-03-10,2020-03-12,YouGov,Huffington Post,422,a,I,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,39,37,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b63c3b6485b422.pdf
2020-03-10,2020-03-14,Morning Consult,"",2200,a,all,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,43,42,https://morningconsult.com/wp-content/uploads/2020/03/200333_crosstabs_CORONAVIRUS_Adults_v3_JB-2.pdf
2020-03-10,2020-03-14,Morning Consult,"",693,a,R,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,83,11,https://morningconsult.com/wp-content/uploads/2020/03/200333_crosstabs_CORONAVIRUS_Adults_v3_JB-2.pdf
2020-03-10,2020-03-14,Morning Consult,"",754,a,D,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,16,74,https://morningconsult.com/wp-content/uploads/2020/03/200333_crosstabs_CORONAVIRUS_Adults_v3_JB-2.pdf
2020-03-10,2020-03-14,Morning Consult,"",753,a,I,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,34,41,https://morningconsult.com/wp-content/uploads/2020/03/200333_crosstabs_CORONAVIRUS_Adults_v3_JB-2.pdf
2020-03-11,2020-03-12,Ipsos (online),ABC News,502,a,all,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,43,54,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-03/topline-abc-news-coronavirus-031320.pdf
2020-03-11,2020-03-12,Ipsos (online),ABC News,128,a,R,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,86,11,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-03/topline-abc-news-coronavirus-031320.pdf
2020-03-11,2020-03-12,Ipsos (online),ABC News,149,a,D,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,14,86,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-03/topline-abc-news-coronavirus-031320.pdf
2020-03-11,2020-03-12,Ipsos (online),ABC News,201,a,I,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,38,61,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-03/topline-abc-news-coronavirus-031320.pdf
2020-03-11,2020-03-13,NBC/Wall Street Journal,"",900,rv,all,Trump,FALSE,"In general, do you approve or disapprove of the way Donald Trump is handling the coronavirus?",45,51,https://www.documentcloud.org/documents/6810602-200149-NBCWSJ-March-Poll-Final-3-14-20-Release.html
2020-03-11,2020-03-13,NBC/Wall Street Journal,"",323,rv,R,Trump,FALSE,"In general, do you approve or disapprove of the way Donald Trump is handling the coronavirus?",81,14,https://www.documentcloud.org/documents/6810602-200149-NBCWSJ-March-Poll-Final-3-14-20-Release.html
2020-03-11,2020-03-13,NBC/Wall Street Journal,"",395,rv,D,Trump,FALSE,"In general, do you approve or disapprove of the way Donald Trump is handling the coronavirus?",13,84,https://www.documentcloud.org/documents/6810602-200149-NBCWSJ-March-Poll-Final-3-14-20-Release.html
2020-03-11,2020-03-13,NBC/Wall Street Journal,"",108,rv,I,Trump,FALSE,"In general, do you approve or disapprove of the way Donald Trump is handling the coronavirus?",43,52,https://www.documentcloud.org/documents/6810602-200149-NBCWSJ-March-Poll-Final-3-14-20-Release.html
2020-03-11,2020-03-13,Winston,"",1000,rv,all,Trump,FALSE,Overall would you say that you approve or disapprove of the job Donald Trump is doing in handling the current health situation involving the coronavirus?,42,45,https://www.winningtheissues.org/wp-content/uploads/2020/08/Winning-the-Issues-March-2020-National-Survey.pdf
2020-03-12,2020-03-12,SurveyUSA,"",850,a,all,Trump,FALSE,"Do you approve or disapprove of way President Donald Trump is handling COVID-19, the Coronavirus?",46,46,http://www.surveyusa.com/client/PollTrack.aspx?g=41b2a625-ff4d-4ffa-99b2-de9cc09cdd58
2020-03-12,2020-03-12,SurveyUSA,"",256,a,R,Trump,FALSE,"Do you approve or disapprove of way President Donald Trump is handling COVID-19, the Coronavirus?",80,15,http://www.surveyusa.com/client/PollTrack.aspx?g=41b2a625-ff4d-4ffa-99b2-de9cc09cdd58
2020-03-12,2020-03-12,SurveyUSA,"",337,a,D,Trump,FALSE,"Do you approve or disapprove of way President Donald Trump is handling COVID-19, the Coronavirus?",10,72,http://www.surveyusa.com/client/PollTrack.aspx?g=41b2a625-ff4d-4ffa-99b2-de9cc09cdd58
2020-03-12,2020-03-12,SurveyUSA,"",207,a,I,Trump,FALSE,"Do you approve or disapprove of way President Donald Trump is handling COVID-19, the Coronavirus?",46,42,http://www.surveyusa.com/client/PollTrack.aspx?g=41b2a625-ff4d-4ffa-99b2-de9cc09cdd58
2020-03-13,2020-03-14,Marist,"NPR,PBS NewsHour",835,a,all,Trump,FALSE,Do you approve or disapprove of how President Donald Trump is handling the coronavirus pandemic?,44,49,http://maristpoll.marist.edu/wp-content/uploads/2020/03/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2003151338.pdf
2020-03-13,2020-03-14,Marist,"NPR,PBS NewsHour",784,rv,all,Trump,FALSE,Do you approve or disapprove of how President Donald Trump is handling the coronavirus pandemic?,45,49,http://maristpoll.marist.edu/wp-content/uploads/2020/03/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2003151338.pdf
2020-03-13,2020-03-14,Marist,"NPR,PBS NewsHour",243.04,rv,R,Trump,FALSE,Do you approve or disapprove of how President Donald Trump is handling the coronavirus pandemic?,85,11,http://maristpoll.marist.edu/wp-content/uploads/2020/03/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2003151338.pdf
2020-03-13,2020-03-14,Marist,"NPR,PBS NewsHour",290.08,rv,D,Trump,FALSE,Do you approve or disapprove of how President Donald Trump is handling the coronavirus pandemic?,15,83,http://maristpoll.marist.edu/wp-content/uploads/2020/03/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2003151338.pdf
2020-03-13,2020-03-14,Marist,"NPR,PBS NewsHour",235.2,rv,I,Trump,FALSE,Do you approve or disapprove of how President Donald Trump is handling the coronavirus pandemic?,40,50,http://maristpoll.marist.edu/wp-content/uploads/2020/03/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2003151338.pdf
2020-03-13,2020-03-15,Hart Research Associates,Protect Our Care,1015,rv,all,Trump,FALSE,Do you approve or disapprove of the job Donald Trump is doing in dealing with the coronavirus?,50,50,https://www.protectourcare.org/wp-content/uploads/2020/03/FI12859-Coronavirus-March-2020.pdf
2020-03-13,2020-03-15,YouGov,Huffington Post,1000,a,all,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,44,43,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b60fb69ddf0b8d.pdf
2020-03-13,2020-03-15,YouGov,Huffington Post,233,a,R,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,89,6,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b60fb69ddf0b8d.pdf
2020-03-13,2020-03-15,YouGov,Huffington Post,352,a,D,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,20,75,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b60fb69ddf0b8d.pdf
2020-03-13,2020-03-15,YouGov,Huffington Post,415,a,I,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,40,37,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b60fb69ddf0b8d.pdf
2020-03-13,2020-03-16,Morning Consult,Politico,1986,rv,all,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,41,51,https://morningconsult.com/wp-content/uploads/2020/03/200346_crosstabs_POLITICO_RVs_v1_AUTO.pdf
2020-03-13,2020-03-16,Morning Consult,Politico,677,rv,R,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,79,14,https://morningconsult.com/wp-content/uploads/2020/03/200346_crosstabs_POLITICO_RVs_v1_AUTO.pdf
2020-03-13,2020-03-16,Morning Consult,Politico,761,rv,D,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,10,84,https://morningconsult.com/wp-content/uploads/2020/03/200346_crosstabs_POLITICO_RVs_v1_AUTO.pdf
2020-03-13,2020-03-16,Morning Consult,Politico,547,rv,I,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,35,52,https://morningconsult.com/wp-content/uploads/2020/03/200346_crosstabs_POLITICO_RVs_v1_AUTO.pdf
2020-03-13,2020-03-16,Morning Consult,"",1986,rv,all,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,47,43,https://morningconsult.com/wp-content/uploads/2020/03/200346_crosstabs_CORONAVIRUS_TREND_RVs_v3_JB-1.pdf
2020-03-13,2020-03-16,Morning Consult,"",677,rv,R,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,83,10,https://morningconsult.com/wp-content/uploads/2020/03/200346_crosstabs_CORONAVIRUS_TREND_RVs_v3_JB-1.pdf
2020-03-13,2020-03-16,Morning Consult,"",761,rv,D,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,18,73,https://morningconsult.com/wp-content/uploads/2020/03/200346_crosstabs_CORONAVIRUS_TREND_RVs_v3_JB-1.pdf
2020-03-13,2020-03-16,Morning Consult,"",547,rv,I,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,43,43,https://morningconsult.com/wp-content/uploads/2020/03/200346_crosstabs_CORONAVIRUS_TREND_RVs_v3_JB-1.pdf
2020-03-13,2020-03-22,Gallup,"",1020,a,all,Trump,FALSE,Do you approve or disapprove of the way each of the following is handling the response to the coronavirus in the U.S.? President Donald Trump,60,38,https://news.gallup.com/poll/298313/president-trump-job-approval-rating.aspx
2020-03-13,2020-03-22,Gallup,"",318,a,R,Trump,FALSE,Do you approve or disapprove of the way each of the following is handling the response to the coronavirus in the U.S.? President Donald Trump,94,6,https://news.gallup.com/poll/298313/president-trump-job-approval-rating.aspx
2020-03-13,2020-03-22,Gallup,"",314,a,D,Trump,FALSE,Do you approve or disapprove of the way each of the following is handling the response to the coronavirus in the U.S.? President Donald Trump,27,72,https://news.gallup.com/poll/298313/president-trump-job-approval-rating.aspx
